ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Name:
0x540c,COIMBRES03DEL01,22.000000,4.700000,11.025083,77.015393,11.035083,77.025393,26-03-2022,8:30,8:45,Cloudy,Low,1,Meal,motorcycle,1.000000,No,Urban,object
0x83de,PUNERES11DEL01,25.000000,4.900000,18.533811,73.899315,18.643811,74.009315,04-03-2022,19:50,19:60,Sandstorms,Jam,2,Buffet,scooter,0.000000,No,Metropolitian,object
0xc950,AURGRES06DEL03,29.000000,4.400000,19.874449,75.360232,19.964449,75.450232,18-02-2022,21:25,21:40,Cloudy,Jam,2,Drinks,scooter,NaN,No,Metropolitian,object
0x63ac,VADRES11DEL02,25.000000,4.800000,22.308096,73.167753,22.328096,73.187753,09-03-2022,8:50,9:05,Fog,Low,1,Drinks,motorcycle,0.000000,No,Metropolitian,object
0x602b,VADRES17DEL02,32.00,4.20,0.00,0.00,0.05,0.05,17-03-2022,19:10,19:20,Fog,Jam,1,Snack,scooter,2.00,No,Metropolitian,object
0x757e,JAPRES01DEL01,32.000000,3.700000,26.905190,75.810753,27.015190,75.920753,08-03-2022,20:20,20:25,Stormy,Jam,2,Drinks,motorcycle,1.000000,No,Metropolitian,object
0x31a9,COIMBRES03DEL03,29.000000,4.900000,11.025083,77.015393,11.115083,77.105393,10-03-2022,21:40,21:55,Sandstorms,Jam,0,Snack,motorcycle,1.000000,No,Metropolitian,object
0xd9b5,AGRRES02DEL01,29.00,4.60,0.00,0.00,0.04,0.04,17-02-2022,16:45,16:55,Windy,Medium,1,Buffet,scooter,1.00,No,Metropolitian,object
0x4175,HYDRES010DEL02,38.000000,4.700000,17.428294,78.404423,17.448294,78.424423,05-04-2022,10:45,10:50,Windy,Low,1,Buffet,motorcycle,1.000000,No,Metropolitian,object
0xd350,ALHRES010DEL01,23.00,4.70,0.00,0.00,0.11,0.11,18-02-2022,21:30,21:40,Cloudy,Jam,1,Drinks,scooter,1.00,No,Metropolitian,object
0x3aa6,SURRES17DEL01,26.000000,4.500000,21.149569,72.772697,21.189569,72.812697,21-03-2022,12:10,12:20,Sandstorms,High,0,Snack,motorcycle,0.000000,No,Urban,object
0x2473,BANGRES08DEL03,33.000000,4.800000,12.906229,77.596791,12.966229,77.656791,15-03-2022,17:45,17:60,Sandstorms,Medium,2,Snack,scooter,1.000000,No,Metropolitian,object
0xc94a,DEHRES17DEL02,31.000000,4.700000,30.327968,78.046106,30.347968,78.066106,17-02-2022,8:55,9:05,Sunny,Low,0,Buffet,motorcycle,0.000000,No,NaN,object
0x32c9,HYDRES010DEL02,NaN,NaN,17.428294,78.404423,17.448294,78.424423,01-04-2022,NaN,11:25,Sandstorms,High,2,Meal,scooter,1.000000,No,Metropolitian,object
0x986d,SURRES18DEL02,37.000000,4.400000,21.149834,72.778666,21.169834,72.798666,30-03-2022,8:40,8:45,Sandstorms,Low,0,Drinks,motorcycle,0.000000,No,Metropolitian,object
0x4924,JAPRES06DEL02,37.000000,4.500000,26.911927,75.797282,26.931927,75.817282,13-03-2022,8:25,8:40,Sandstorms,Low,1,Buffet,scooter,1.000000,No,Urban,object
0x49c7,VADRES06DEL02,24.000000,3.700000,22.312790,73.170283,22.332790,73.190283,03-03-2022,11:45,11:50,Sunny,High,0,Meal,motorcycle,1.000000,Yes,Metropolitian,object
0x167f,HYDRES01DEL03,33.000000,4.000000,17.410371,78.437225,17.440371,78.467225,05-04-2022,17:55,18:10,Windy,Medium,2,Buffet,scooter,1.000000,No,Metropolitian,object
0xfb9,PUNERES04DEL02,32.000000,4.600000,18.514210,73.838429,18.644210,73.968429,18-03-2022,23:60,24:15,Fog,Low,2,Meal,scooter,1.000000,No,Urban,object
0x9c99,BANGRES08DEL02,36.000000,4.800000,12.906229,77.596791,12.956229,77.646791,09-03-2022,23:10,23:15,Sunny,Low,2,Meal,scooter,0.000000,No,Metropolitian,object
0x28f5,JAPRES12DEL02,31.000000,4.100000,26.902908,75.792934,26.952908,75.842934,09-03-2022,19:15,19:30,Cloudy,Jam,1,Drinks,scooter,1.000000,No,Metropolitian,object
0xaaf9,CHENRES14DEL02,26.000000,4.900000,13.026279,80.174568,13.046279,80.194568,05-03-2022,9:25,9:30,Fog,Low,2,Meal,scooter,0.000000,No,Urban,object
0x84b5,VADRES14DEL03,28.000000,4.800000,22.311603,73.165012,22.371603,73.225012,09-03-2022,18:55,18:60,Cloudy,Medium,1,Meal,scooter,0.000000,No,Metropolitian,object
0x43fb,RANCHIRES06DEL02,39.000000,4.700000,23.357804,85.325146,23.437804,85.405146,12-03-2022,19:40,19:55,Windy,Jam,0,Meal,motorcycle,1.000000,No,Metropolitian,object
0xc78c,LUDHRES20DEL02,22.000000,4.700000,30.885915,75.788259,31.015915,75.918259,18-02-2022,20:30,20:45,Windy,Jam,0,Buffet,motorcycle,1.000000,No,Metropolitian,object
0x9159,MUMRES11DEL01,34.000000,5.000000,18.994237,72.825553,19.064237,72.895553,18-03-2022,18:15,18:20,Sunny,Medium,1,Buffet,scooter,0.000000,No,Urban,object
0x61c2,RANCHIRES18DEL01,36.000000,4.900000,23.351489,85.324253,23.391489,85.364253,05-03-2022,13:40,13:45,Stormy,High,1,Meal,scooter,1.000000,No,Metropolitian,object
0x4fce,RANCHIRES06DEL02,27.000000,4.600000,23.357804,85.325146,23.377804,85.345146,03-04-2022,11:55,11:60,Cloudy,High,0,Snack,motorcycle,1.000000,No,Metropolitian,object
0xcb2d,AURGRES15DEL01,32.000000,3.700000,19.878028,75.317475,19.988028,75.427475,18-02-2022,19:30,19:45,Stormy,Jam,1,Buffet,scooter,0.000000,No,Metropolitian,object
0x7d38,MUMRES11DEL03,39.000000,4.800000,18.994237,72.825553,19.024237,72.855553,13-03-2022,17:50,17:60,Cloudy,Medium,0,Drinks,motorcycle,0.000000,No,Metropolitian,object
0x897f,MUMRES19DEL03,25.000000,4.900000,19.131141,72.813074,19.191140,72.873074,07-03-2022,17:55,17:60,Cloudy,Medium,1,Drinks,scooter,0.000000,No,Urban,object
0x77e6,RANCHIRES03DEL02,31.00,4.90,0.00,0.00,0.08,0.08,16-03-2022,21:55,21:60,Windy,Jam,1,Snack,scooter,0.00,No,Metropolitian,object
0xadd8,RANCHIRES02DEL01,25.00,4.70,0.00,0.00,0.04,0.04,30-03-2022,14:60,15:15,Sunny,High,2,Meal,scooter,0.00,No,Metropolitian,object
0x8ff2,MUMRES09DEL03,24.000000,4.700000,18.994049,72.825203,19.084049,72.915203,14-03-2022,22:40,22:45,Windy,Low,2,Meal,scooter,0.000000,No,Metropolitian,object
0x5d7e,MUMRES13DEL01,33.000000,4.700000,19.178321,72.834715,19.218321,72.874715,21-03-2022,14:25,14:40,Windy,High,2,Meal,scooter,0.000000,No,Metropolitian,object
0x4722,PUNERES14DEL01,30.000000,4.600000,18.516216,73.842527,18.526216,73.852527,19-03-2022,10:30,10:45,Sandstorms,Low,2,Buffet,scooter,1.000000,No,Metropolitian,object
0x9cd8,JAPRES04DEL01,22.000000,4.600000,26.902328,75.794257,27.012328,75.904257,14-03-2022,22:15,22:30,Cloudy,Low,2,Drinks,scooter,0.000000,No,Metropolitian,object
0x1048,VADRES08DEL02,38.00,4.90,0.00,0.00,0.02,0.02,05-04-2022,10:40,10:55,Sunny,Low,0,Drinks,motorcycle,1.00,No,Urban,object
0x9a3a,JAPRES19DEL01,30.000000,4.600000,26.913726,75.752820,26.983726,75.822820,25-03-2022,21:50,21:55,Fog,Jam,0,Buffet,motorcycle,0.000000,No,Metropolitian,object
0x4685,PUNERES12DEL01,22.000000,4.600000,18.520016,73.830547,18.530016,73.840547,17-03-2022,8:50,8:60,Fog,Low,1,Drinks,motorcycle,1.000000,No,Metropolitian,object
0xcb42,AURGRES20DEL03,25.00,4.90,0.00,0.00,0.03,0.03,15-02-2022,22:40,22:50,Windy,Low,2,Drinks,motorcycle,0.00,No,Metropolitian,object
0xb01c,VADRES02DEL02,36.00,4.80,0.00,0.00,0.05,0.05,26-03-2022,17:55,17:60,Stormy,Medium,0,Buffet,motorcycle,1.00,No,Metropolitian,object
0x2fee,BANGRES20DEL01,21.000000,4.800000,12.972161,77.596014,13.042161,77.666014,06-04-2022,19:40,19:55,Windy,Jam,1,Drinks,scooter,0.000000,No,Metropolitian,object
0x2a87,INDORES20DEL02,26.000000,5.000000,22.732225,75.874765,22.752225,75.894765,13-03-2022,8:20,8:25,Sandstorms,Low,1,Snack,scooter,1.000000,No,Metropolitian,object
0x7e10,CHENRES08DEL01,22.000000,4.600000,13.022394,80.242439,13.062394,80.282439,28-03-2022,12:55,13:10,Fog,High,2,Drinks,motorcycle,1.000000,No,Urban,object
0xb402,PUNERES08DEL01,21.00000,5.00000,18.53408,73.89852,18.54408,73.90852,07-03-2022,11:50,11:55,Windy,High,2,Meal,electric_scooter,1.00000,No,Metropolitian,object
0x4ccf,MYSRES17DEL03,21.000000,4.900000,12.326356,76.619103,12.386356,76.679103,01-03-2022,18:60,19:15,Stormy,Medium,1,Drinks,scooter,1.000000,No,Metropolitian,object
0xab1f,COIMBRES05DEL03,22.000000,4.800000,11.022169,76.999594,11.112169,77.089594,25-03-2022,22:50,22:60,Sandstorms,Low,2,Snack,scooter,0.000000,No,Urban,object
0xd269,AURGRES07DEL03,33.000000,5.000000,19.875908,75.358888,19.965908,75.448888,18-02-2022,22:20,22:35,Sunny,Low,0,Meal,motorcycle,0.000000,No,Urban,object
0x9e50,MYSRES11DEL03,30.000000,4.500000,12.323225,76.630028,12.413225,76.720028,08-03-2022,23:25,23:35,Cloudy,Low,2,Meal,electric_scooter,2.000000,No,Metropolitian,object
0x1a5f,CHENRES010DEL01,35.000000,4.600000,13.066762,80.251865,13.176762,80.361865,02-04-2022,17:15,17:30,Fog,Medium,1,Drinks,motorcycle,1.000000,No,Metropolitian,object
0x9b4,PUNERES07DEL03,20.000000,5.000000,18.546947,73.900626,18.576947,73.930626,01-04-2022,20:25,20:30,Windy,Jam,2,Snack,scooter,0.000000,No,Metropolitian,object
0x2e4d,BANGRES17DEL03,37.000000,3.900000,12.972532,77.608179,13.062532,77.698179,12-03-2022,21:60,22:05,Windy,Jam,2,Buffet,scooter,2.000000,No,Metropolitian,object
0x9fd9,PUNERES18DEL03,37.000000,4.600000,18.593481,73.785901,18.683481,73.875901,14-03-2022,20:35,20:40,Sandstorms,Jam,2,Meal,scooter,1.000000,No,Metropolitian,object
0xd79,JAPRES06DEL02,24.000000,4.800000,26.911927,75.797282,26.931927,75.817282,09-03-2022,9:25,9:40,Sunny,Low,1,Drinks,scooter,0.000000,No,Metropolitian,object
0x709c,MYSRES01DEL03,31.000000,5.000000,12.311072,76.654878,12.341072,76.684878,01-03-2022,23:10,23:15,Sandstorms,Low,2,Drinks,scooter,1.000000,No,Metropolitian,object
0x930e,SURRES010DEL03,30.000000,4.700000,21.171060,72.789292,21.261060,72.879292,31-03-2022,19:15,19:25,Sunny,Jam,0,Snack,motorcycle,1.000000,No,Metropolitian,object
0x8d4e,RANCHIRES11DEL02,31.000000,5.000000,23.359194,85.325447,23.379194,85.345447,11-03-2022,10:60,11:10,Windy,Low,2,Meal,scooter,1.000000,No,Metropolitian,object
0x762,VADRES02DEL02,NaN,NaN,0.00,0.00,0.05,0.05,13-03-2022,NaN,19:50,Sunny,Jam,0,Buffet,motorcycle,1.00,No,Metropolitian,object
0xae5b,VADRES05DEL01,27.000000,4.800000,22.310526,73.170937,22.350526,73.210937,15-03-2022,16:25,16:40,Sunny,Medium,1,Meal,scooter,1.000000,No,Metropolitian,object
0x4f12,MUMRES05DEL01,28.000000,4.600000,18.927584,72.832585,19.037584,72.942585,18-03-2022,22:20,22:30,Windy,Low,1,Buffet,scooter,0.000000,No,Metropolitian,object
0x298a,COIMBRES12DEL02,27.000000,4.400000,11.000762,76.981876,11.020762,77.001876,15-03-2022,10:25,10:35,Windy,Low,0,Snack,motorcycle,0.000000,No,Metropolitian,object
0x7f37,PUNERES06DEL03,33.000000,4.600000,18.546258,73.904337,18.606258,73.964337,13-03-2022,18:20,18:30,Cloudy,Medium,1,Drinks,motorcycle,0.000000,No,Metropolitian,object
0x3a0a,MYSRES06DEL01,23.000000,4.700000,12.323994,76.626167,12.363994,76.666167,21-03-2022,12:60,13:05,Stormy,High,1,Buffet,motorcycle,1.000000,No,Urban,object
0xc46b,GOARES13DEL02,27.000000,4.800000,15.506205,73.766668,15.636205,73.896668,14-02-2022,22:30,22:45,Cloudy,Low,2,Buffet,motorcycle,0.000000,No,Metropolitian,object
0xc65e,ALHRES02DEL02,25.000000,4.700000,25.453436,81.833167,25.583436,81.963167,16-02-2022,17:45,17:55,Cloudy,Medium,2,Meal,motorcycle,1.000000,No,Urban,object
0x2fa8,INDORES17DEL01,29.000000,4.800000,22.761226,75.887522,22.801226,75.927522,07-03-2022,14:20,14:35,Stormy,High,1,Drinks,motorcycle,0.000000,No,Metropolitian,object
0x413f,SURRES05DEL01,29.000000,4.800000,21.175104,72.804342,21.215104,72.844342,05-04-2022,12:10,12:15,Windy,High,1,Meal,motorcycle,0.000000,No,Metropolitian,object
0xa1e5,VADRES13DEL01,32.000000,4.300000,22.310237,73.158921,22.380237,73.228921,10-03-2022,21:60,22:05,Windy,Jam,1,Snack,scooter,1.000000,No,Metropolitian,object
0x8448,CHENRES14DEL02,34.000000,4.200000,13.026279,80.174568,13.106279,80.254568,23-03-2022,17:15,17:25,Sandstorms,Medium,1,Drinks,motorcycle,1.000000,No,Metropolitian,object
0x4c8,SURRES14DEL02,NaN,NaN,21.157729,72.768726,21.207729,72.818726,05-03-2022,NaN,21:40,Sandstorms,Jam,0,Buffet,motorcycle,1.000000,No,Metropolitian,object
0x8fe4,MYSRES11DEL01,24.000000,4.700000,12.323225,76.630028,12.433225,76.740028,02-04-2022,17:40,17:45,Sandstorms,Medium,2,Snack,motorcycle,0.000000,No,Urban,object
0x162f,INDORES14DEL03,28.000000,4.800000,22.761593,75.886362,22.851593,75.976362,04-04-2022,17:10,17:15,Stormy,Medium,1,Drinks,motorcycle,1.000000,No,Metropolitian,object
0x8cc9,PUNERES14DEL03,25.000000,4.900000,18.516216,73.842527,18.606216,73.932527,25-03-2022,18:50,18:60,Windy,Medium,0,Snack,motorcycle,0.000000,No,Metropolitian,object
0x77cb,MYSRES07DEL02,29.000000,4.600000,12.325461,76.632278,12.375461,76.682278,01-03-2022,18:50,18:55,Sunny,Medium,0,Snack,motorcycle,0.000000,No,Metropolitian,object
0x44d2,HYDRES05DEL02,22.000000,4.800000,17.433809,78.386744,17.563809,78.516744,23-03-2022,19:45,19:60,Windy,Jam,2,Snack,scooter,0.000000,No,Metropolitian,object
0x8750,RANCHIRES12DEL02,21.00,4.90,0.00,0.00,0.05,0.05,17-03-2022,20:30,20:40,Fog,Jam,2,Buffet,scooter,0.00,No,Metropolitian,object
0x2fda,JAPRES12DEL03,29.000000,5.000000,26.902908,75.792934,26.962908,75.852934,05-04-2022,17:25,17:40,Stormy,Medium,2,Drinks,electric_scooter,0.000000,No,Metropolitian,object
0x513b,CHENRES07DEL03,29.000000,4.900000,13.081878,80.248519,13.111878,80.278519,26-03-2022,20:50,20:55,Stormy,Jam,1,Meal,motorcycle,0.000000,No,Metropolitian,object
0x3e5f,RANCHIRES13DEL02,29.000000,4.800000,23.374989,85.335486,23.424989,85.385486,03-03-2022,21:30,21:45,Windy,Jam,0,Buffet,motorcycle,0.000000,No,Urban,object
0x8abc,COIMBRES08DEL01,30.000000,4.900000,11.001852,76.976268,11.111852,77.086268,23-03-2022,19:50,19:60,Fog,Jam,0,Meal,motorcycle,2.000000,No,Metropolitian,object
0x5c05,INDORES02DEL02,35.000000,3.700000,22.651847,75.881991,22.731847,75.961991,06-03-2022,19:25,19:35,Windy,Jam,2,Buffet,scooter,0.000000,No,Metropolitian,object
0x5db1,MUMRES03DEL01,31.000000,5.000000,19.223840,72.841347,19.293840,72.911347,31-03-2022,19:25,19:40,Sunny,Jam,2,Snack,motorcycle,1.000000,No,Metropolitian,object
0x34e0,MUMRES15DEL01,21.000000,5.000000,19.176269,72.836721,19.246269,72.906721,31-03-2022,18:55,19:05,Sandstorms,Medium,0,Buffet,motorcycle,1.000000,No,Metropolitian,object
0xbe30,MUMRES07DEL02,38.000000,4.900000,19.091458,72.827808,19.171458,72.907808,29-03-2022,17:25,17:30,Stormy,Medium,1,Meal,motorcycle,1.000000,No,Metropolitian,object
0x69b3,MUMRES15DEL03,32.000000,4.300000,19.176269,72.836721,19.236269,72.896721,13-03-2022,18:20,18:30,Stormy,Medium,1,Meal,scooter,1.000000,No,Urban,object
0xd73e,KOLRES17DEL02,21.000000,4.700000,22.569358,88.433452,22.589358,88.453452,17-02-2022,9:10,9:15,Windy,Low,2,Drinks,scooter,1.000000,No,NaN,object
0x9018,RANCHIRES13DEL03,26.000000,4.800000,23.374989,85.335486,23.434989,85.395486,11-03-2022,20:15,20:25,Cloudy,Jam,2,Drinks,motorcycle,1.000000,No,Metropolitian,object
0x144c,BANGRES09DEL02,27.000000,4.800000,12.934179,77.615797,13.064179,77.745797,31-03-2022,19:35,19:50,Cloudy,Jam,0,Meal,motorcycle,1.000000,No,Metropolitian,object
0x8085,INDORES12DEL01,28.00000,4.40000,22.74806,75.89340,22.78806,75.93340,24-03-2022,12:30,12:45,Stormy,High,0,Drinks,motorcycle,1.00000,No,Metropolitian,object
0xc234,LUDHRES19DEL03,27.000000,4.700000,30.902872,75.826808,30.962872,75.886808,11-02-2022,19:20,19:35,Stormy,Jam,0,Snack,motorcycle,0.000000,No,Metropolitian,object
0x1c42,PUNERES20DEL03,24.000000,4.800000,18.592718,73.773572,18.652718,73.833572,05-04-2022,19:15,19:20,Stormy,Jam,2,Snack,motorcycle,1.000000,No,Urban,object
0xe009,KNPRES16DEL03,28.000000,4.800000,26.482581,80.315628,26.512581,80.345628,15-02-2022,23:35,23:50,Sandstorms,Low,2,Snack,motorcycle,0.000000,No,NaN,object
0xdc62,ALHRES16DEL03,24.000000,4.600000,25.450377,81.834236,25.540377,81.924236,16-02-2022,20:50,20:55,Fog,Jam,0,Drinks,motorcycle,0.000000,No,Metropolitian,object
0xc5d0,LUDHRES02DEL02,24.00,3.50,0.00,0.00,0.05,0.05,11-02-2022,19:20,19:30,Sunny,Jam,0,Buffet,motorcycle,1.00,No,Metropolitian,object
0x5575,RANCHIRES20DEL01,25.000000,4.700000,23.399250,85.390464,23.409250,85.400464,19-03-2022,9:35,9:45,Sunny,Low,0,Snack,motorcycle,1.000000,No,Metropolitian,object
0x4859,VADRES13DEL03,25.000000,5.000000,22.310237,73.158921,22.340237,73.188921,30-03-2022,20:50,20:60,Cloudy,Jam,1,Snack,motorcycle,0.000000,No,Urban,object
0xc23b,LUDHRES07DEL02,22.00,4.80,0.00,0.00,0.02,0.02,17-02-2022,9:40,9:55,Cloudy,Low,0,Drinks,motorcycle,NaN,No,Urban,object
0x7e0a,HYDRES08DEL02,23.000000,4.900000,17.438263,78.397865,17.458263,78.417865,13-03-2022,8:30,8:40,Sandstorms,Low,2,Drinks,electric_scooter,1.000000,No,Urban,object
0x59d0,MUMRES08DEL01,26.000000,4.800000,19.065838,72.832658,19.175838,72.942658,27-03-2022,20:50,20:60,Cloudy,Jam,0,Snack,motorcycle,1.000000,No,Metropolitian,object
0xe7e,HYDRES06DEL01,37.000000,5.000000,17.455894,78.375467,17.525894,78.445467,12-03-2022,23:30,23:40,Windy,Low,0,Meal,motorcycle,1.000000,No,Metropolitian,object
0x4e8b,MYSRES02DEL02,32.000000,4.900000,12.304569,76.643622,12.384569,76.723622,02-04-2022,19:25,19:35,Fog,Jam,1,Drinks,motorcycle,2.000000,No,Metropolitian,object
0x3013,RANCHIRES03DEL01,39.00,4.70,0.00,0.00,0.01,0.01,19-03-2022,9:50,10:05,Fog,Low,2,Meal,motorcycle,1.00,No,Urban,object
0x4ff2,JAPRES15DEL03,34.000000,4.700000,26.891191,75.802083,26.981191,75.892083,06-03-2022,23:15,23:20,Sunny,Low,0,Drinks,motorcycle,1.000000,No,Metropolitian,object
0x4137,MUMRES16DEL02,34.000000,4.600000,19.120083,72.907385,19.250083,73.037385,27-03-2022,23:30,23:40,Sunny,Low,1,Snack,scooter,1.000000,No,Metropolitian,object
0xd82a,AURGRES18DEL02,33.000000,4.900000,19.888716,75.321461,19.908716,75.341461,15-02-2022,9:30,9:35,Fog,Low,1,Drinks,motorcycle,0.000000,No,Metropolitian,object
0x5099,HYDRES13DEL03,22.000000,4.500000,17.431477,78.400350,17.461477,78.430350,21-03-2022,22:60,23:10,Windy,Low,0,Drinks,motorcycle,1.000000,No,Metropolitian,object
0x59c3,VADRES20DEL01,37.000000,4.900000,22.311358,73.164798,22.321358,73.174798,26-03-2022,10:55,11:05,Sandstorms,Low,1,Meal,scooter,0.000000,No,Metropolitian,object
0x8f41,MYSRES010DEL02,23.000000,5.000000,12.321214,76.621094,12.341214,76.641094,01-03-2022,10:45,10:50,Cloudy,Low,1,Buffet,scooter,0.000000,No,Urban,object
0x818e,SURRES03DEL02,30.000000,4.900000,21.186884,72.793616,21.236884,72.843616,03-04-2022,19:40,19:45,Windy,Jam,1,Snack,motorcycle,0.000000,No,Urban,object
0xca4a,KOCRES03DEL01,22.000000,4.900000,10.020683,76.310631,10.090683,76.380631,16-02-2022,18:35,18:40,Sandstorms,Medium,1,Drinks,motorcycle,1.000000,No,Urban,object
0xbc1c,MYSRES19DEL03,37.000000,5.000000,12.334022,76.618203,12.364022,76.648203,07-03-2022,18:45,18:55,Cloudy,Medium,1,Buffet,scooter,0.000000,No,Metropolitian,object
0x8636,VADRES16DEL01,30.00,4.70,0.00,0.00,0.01,0.01,05-03-2022,9:40,9:50,Cloudy,Low,0,Snack,motorcycle,0.00,No,Metropolitian,object
0xb0ae,MYSRES03DEL01,23.000000,2.800000,12.299524,76.642620,12.409524,76.752620,08-03-2022,22:55,23:05,Sunny,Low,2,Meal,scooter,0.000000,No,Metropolitian,object
0x7260,MYSRES03DEL01,23.000000,4.500000,12.299524,76.642620,12.309524,76.652620,28-03-2022,9:10,9:20,Cloudy,Low,1,Drinks,motorcycle,0.000000,No,Metropolitian,object
0x5081,BANGRES010DEL03,36.000000,4.600000,12.933298,77.614293,12.963298,77.644293,05-04-2022,19:35,19:40,Sunny,Jam,0,Snack,motorcycle,1.000000,No,Metropolitian,object
0x4007,SURRES08DEL02,20.000000,4.700000,21.173343,72.792731,21.303343,72.922731,04-04-2022,17:20,17:30,Sunny,Medium,1,Snack,scooter,1.000000,No,Urban,object
0xa99d,HYDRES15DEL02,38.000000,4.900000,17.459710,78.368855,17.589710,78.498855,04-04-2022,20:10,20:25,Cloudy,Jam,0,Meal,motorcycle,1.000000,Yes,Metropolitian,object
0x9432,BANGRES20DEL01,35.000000,4.700000,12.972161,77.596014,13.082161,77.706014,06-04-2022,22:10,22:25,Windy,Low,1,Snack,motorcycle,1.000000,No,Metropolitian,object
0x8cb7,JAPRES18DEL02,36.000000,4.900000,26.913987,75.752891,26.963987,75.802891,03-03-2022,23:40,23:50,Cloudy,Low,2,Drinks,electric_scooter,0.000000,No,Metropolitian,object
0xa6dc,PUNERES11DEL01,24.000000,4.500000,18.533811,73.899315,18.603811,73.969315,23-03-2022,20:20,20:35,Sunny,Jam,1,Meal,motorcycle,NaN,No,Metropolitian,object
0xd793,KNPRES010DEL02,20.000000,4.700000,26.477750,80.351569,26.527750,80.401569,13-02-2022,18:25,18:30,Fog,Medium,1,Meal,motorcycle,1.000000,No,Metropolitian,object
0x32e3,CHENRES09DEL02,24.000000,4.200000,13.044694,80.261470,13.174694,80.391470,31-03-2022,20:55,20:60,Windy,Jam,0,Snack,motorcycle,0.000000,No,Metropolitian,object
0xb819,CHENRES04DEL01,28.000000,4.900000,13.029780,80.208812,13.099780,80.278812,04-04-2022,17:60,18:05,Sandstorms,Medium,1,Meal,motorcycle,1.000000,No,Metropolitian,object
0xbad3,INDORES11DEL02,39.000000,4.900000,22.751234,75.889490,22.831234,75.969490,10-03-2022,23:10,23:20,Fog,Low,0,Drinks,motorcycle,1.000000,No,Urban,object
0x7e87,MUMRES16DEL02,37.000000,4.100000,19.120083,72.907385,19.250083,73.037385,02-03-2022,17:30,17:40,Cloudy,Medium,1,Meal,scooter,2.000000,No,Metropolitian,object
0x2fab,JAPRES05DEL02,26.000000,4.600000,26.905287,75.794592,26.925287,75.814592,28-03-2022,8:15,8:30,Sandstorms,Low,1,Drinks,scooter,1.000000,No,Metropolitian,object
0x73a9,COIMBRES05DEL02,32.000000,4.600000,11.022169,76.999594,11.102169,77.079594,14-03-2022,23:40,23:55,Sandstorms,Low,1,Drinks,motorcycle,1.000000,No,Urban,object
0x70f9,PUNERES16DEL01,30.000000,4.800000,18.536718,73.830327,18.646718,73.940327,23-03-2022,19:30,19:40,Sunny,Jam,1,Meal,motorcycle,1.000000,No,Metropolitian,object
0x5644,JAPRES010DEL03,36.000000,4.400000,26.921411,75.793604,27.061411,75.933604,29-03-2022,17:15,17:30,Sunny,Medium,0,Buffet,motorcycle,1.000000,No,Metropolitian,object
0x1054,INDORES14DEL02,27.000000,4.700000,22.761593,75.886362,22.781593,75.906362,28-03-2022,8:55,8:60,Fog,Low,2,Buffet,motorcycle,0.000000,No,Metropolitian,object
0x349f,RANCHIRES20DEL02,34.000000,4.900000,23.399250,85.390464,23.529250,85.520464,14-03-2022,22:30,22:40,Sunny,Low,0,Drinks,motorcycle,1.000000,No,Metropolitian,object
0xa51,PUNERES13DEL02,NaN,NaN,18.562450,73.916619,18.612450,73.966619,17-03-2022,21:55,22:10,Fog,Jam,2,Drinks,scooter,1.000000,No,Urban,object
0x76d3,SURRES02DEL01,39.000000,4.600000,21.186608,72.794136,21.226608,72.834136,26-03-2022,13:20,13:35,Windy,High,1,Buffet,scooter,1.000000,No,Metropolitian,object
0x31d1,RANCHIRES18DEL02,20.000000,4.700000,23.351489,85.324253,23.401489,85.374253,17-03-2022,19:10,19:20,Sunny,Jam,1,Snack,motorcycle,1.000000,No,Urban,object
0x9eee,CHENRES19DEL02,32.000000,4.900000,12.986047,80.218114,13.036047,80.268114,01-03-2022,23:25,23:40,Sunny,Low,2,Buffet,motorcycle,0.000000,No,Metropolitian,object
0xdd6b,AGRRES12DEL01,20.000000,4.600000,27.165108,78.015053,27.205108,78.055053,15-02-2022,16:35,16:50,Sandstorms,Medium,2,Buffet,scooter,1.000000,No,Metropolitian,object
0x6036,PUNERES04DEL01,23.000000,4.200000,18.514210,73.838429,18.584210,73.908429,20-03-2022,17:35,17:45,Fog,Medium,2,Buffet,electric_scooter,0.000000,No,Metropolitian,object
0xe1b7,AURGRES18DEL02,30.000000,5.000000,19.888716,75.321461,19.908716,75.341461,13-02-2022,8:35,8:45,Cloudy,Low,2,Buffet,scooter,0.000000,No,Urban,object
0xc90d,LUDHRES13DEL02,32.000000,4.600000,30.893234,75.821720,31.023234,75.951720,16-02-2022,18:60,19:10,Sunny,Medium,0,Snack,motorcycle,1.000000,No,Metropolitian,object
0xe130,ALHRES12DEL03,23.000000,4.600000,25.443994,81.860187,25.583994,82.000187,18-02-2022,22:45,22:60,Windy,Low,2,Drinks,motorcycle,0.000000,No,Metropolitian,object
0xbdf1,COIMBRES20DEL01,36.000000,4.300000,10.994136,76.963303,11.064136,77.033303,31-03-2022,22:40,22:55,Fog,Low,0,Meal,motorcycle,1.000000,No,Metropolitian,object
